entity_name,sector,sector_main,entity_type,legal_form,company_status,capital_dhs,activity,phone,address,city,region,latitude,longitude,source_dataset
DOCTEUR GYNECOLOGUE SIBAI SOUMMAYA,MEDECINS,,doctors,,,,MEDECINS,522506666.0,CASABLANCA AIN CHOK Hay Ain Chok Boulevard Panoramique 205.,Casablanca,Casablanca-Settat,33.5499018,-7.6164733,
DOCTEUR CARDIOLOGUE CHERKAOUI KARIM,MEDECINS,,doctors,,,,MEDECINS,522342708.0,CASABLANCA AIN SEBAA Quartier Beaussite Boulevard Med Jamal Addorra.,Casablanca,Casablanca-Settat,,,
DOCTEUR CARDIOLOGUE CHAMI KHAZRAJI MOHAMED,MEDECINS,,doctors,,,,MEDECINS,522484401.0,CASABLANCA EL MAARIF Quartier des Hopitaux Place Charle Nicole.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR GENERALISTE MERSSETTI MUSTAPHA,MEDECINS,,doctors,,,,MEDECINS,522704694.0,CASABLANCA MOULAY RACHID E BD 17.,Casablanca,Casablanca-Settat,,,
DOCTEUR PEDIATRE KADRI HASSANI TAIB,MEDECINS,,doctors,,,,MEDECINS,522371659.0,CASABLANCA BEN M'SICK Cité Djemaa Boulevard Driss El Harti 219.,Casablanca,Casablanca-Settat,,,
RADIOLOGIE SOCRATE -CABINET-,MEDECINS,,doctors,,,,MEDECINS,522257505.0,CASABLANCA EL MAARIF Quartier Maarif Extension Rue Nassih Eddine .,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR GENERALISTE BRICHA ABDELLATIF,MEDECINS,,doctors,,,,MEDECINS,522562040.0,CASABLANCA SBATA Jamila 4 Rue 87 5.,Casablanca,Casablanca-Settat,,,
BENLEMLIH,MEDECINS,,doctors,,,,MEDECINS,522835056.0,CASABLANCA EL IDRISSIA Hay El Farah Boulevard Abachouaib Doukali 153.,Casablanca,Casablanca-Settat,,,
DOCTEUR OPHTALMOLOGISTE MADI MOHAMMED,MEDECINS,,doctors,,,,MEDECINS,522835061.0,CASABLANCA MERS SULTAN Quartier Mers Sultan Sud Avenue 2 Mars.,Casablanca,Casablanca-Settat,,,
DOCTEUR OPHTALMOLOGISTE GOURINDA ABDELALI,MEDECINS,,doctors,,,,MEDECINS,522605738.0,CASABLANCA HAY MOHAMMADI Bloc Castor Boulevard Chouhada Ex Rue A 479.,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE QUAZZA HENRI,MEDECINS,,doctors,,,,MEDECINS,522263032.0,CASABLANCA SIDI BELYOUT Quartier Alsace Lorraine Rue Agadir 93 .,Casablanca,Casablanca-Settat,33.583369,-7.619613,
DOCTEUR GENERALISTE MABROUK SANAA,MEDECINS,,doctors,,,,MEDECINS,522741589.0,CASABLANCA SIDI BERNOUSSI Hay El Qods Boulevard I .,Casablanca,Casablanca-Settat,33.6177423,-7.4847494,
DOCTEUR ENDOCRINOLOGUE BENHIMA BENNIS TOURIA,MEDECINS,,doctors,,,,MEDECINS,522298450.0,CASABLANCA SIDI BELYOUT Quartier Centre Rue Felix et Max Guedj 70.,Casablanca,Casablanca-Settat,33.5952002,-7.6217456,
DOCTEUR REEDUCATEUR DASSOULI AMINE,MEDECINS,,doctors,,,,MEDECINS,522861869.0,CASABLANCA EL MAARIF Quartier des Hopitaux Boulevard Anoual 182.,Casablanca,Casablanca-Settat,33.5692904,-7.6188074,
DOCTEUR CARDIOLOGUE EL MAKHLOUF ALI,MEDECINS,,doctors,,,,MEDECINS,522472689.0,CASABLANCA SIDI BELYOUT Quartier Parc Rue Mohamed Abdou 5.,Casablanca,Casablanca-Settat,33.5740664,-7.6081833,
DOCTEUR PNEUMOLOGUE HAJ KHALIFA ABDELOUAHAB,MEDECINS,,doctors,,,,MEDECINS,522491873.0,CASABLANCA SIDI BELYOUT Quartier Alsace Lorraine Avenue Mers Sultan 93.,Casablanca,Casablanca-Settat,33.5886688,-7.6182879,
TERRAB ZINEB,MEDECINS,,doctors,,,,MEDECINS,522475247.0,CASABLANCA ANFA Quartier Racine Boulevard Ain Taoujtate 13 .,Casablanca,Casablanca-Settat,33.59536,-7.6394317,
DOCTEUR ENDOCRINOLOGUE SLAOUI DIOURI ZINEB,MEDECINS,,doctors,,,,MEDECINS,522482775.0,CASABLANCA EL MAARIF Quartier des Hopitaux Rue Des Hopitaux 40 .,Casablanca,Casablanca-Settat,33.5798859,-7.6215558,
DOCTEUR PNEUMOLOGUE EL IBRAHIMI MOHAMMED,MEDECINS,,doctors,,,,MEDECINS,522949123.0,CASABLANCA EL MAARIF Quartier Racine Rue Ibnou Babek 5BIS .,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR GENERALISTE BENOUHOUD JIHAN,MEDECINS,,doctors,,,,MEDECINS,522342162.0,CASABLANCA AIN SEBAA Quartier Ain Sebaa Route Zenatas 120 .,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE BENCHEKROUN RACHID,MEDECINS,,doctors,,,,MEDECINS,522371522.0,CASABLANCA BEN M'SICK MESSAOUDIA DB 335.,Casablanca,Casablanca-Settat,,,
DOCTEUR GYNECOLOGUE FADIL ABDALLAH,MEDECINS,,doctors,,,,MEDECINS,522342846.0,CASABLANCA HAY MOHAMMADI Résidence Mouahidine Résidence Youssef 3.,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE ZAID NAJAT,MEDECINS,,doctors,,,,MEDECINS,522501018.0,CASABLANCA BOUSKOURA Douar Lamkanssa .,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE LAHRECH HASSAN,MEDECINS,,doctors,,,,MEDECINS,522622825.0,CASABLANCA HAY MOHAMMADI Carriere Centrale Zone B Immeuble I13 .,Casablanca,Casablanca-Settat,,,
DOCTEUR UROLOGUE BAKALI MOURABET,MEDECINS,,doctors,,,,MEDECINS,522223792.0,CASABLANCA SIDI BELYOUT Quartier Centre Rue Abderrahmane Sahraoui 29 .,Casablanca,Casablanca-Settat,33.593101,-7.6202875,
DOCTEUR GENERALISTE TERRACHE EL AISSAOUI SAIDA,MEDECINS,,doctors,,,,MEDECINS,522739033.0,CASABLANCA SIDI BERNOUSSI Hay Saada Rue 5 23.,Casablanca,Casablanca-Settat,33.6177423,-7.4847494,
DOCTEUR TRAUMATOLOGUE LAHMAM BENNANI REDA,MEDECINS,,doctors,,,,MEDECINS,522279912.0,CASABLANCA EL MAARIF Derb Ghallef Boulevard Abdelmoumen 119 .,Casablanca,Casablanca-Settat,33.5731362,-7.6259592,
DOCTEUR CARDIOLOGUE ATLAB MOSTAPHA,MEDECINS,,doctors,,,,MEDECINS,522209402.0,CASABLANCA EL MAARIF Quartier des Hopitaux Boulevard Abdelmoumen 119.,Casablanca,Casablanca-Settat,33.5731362,-7.6259592,
DOCTEUR QUALIFIES CARDIOLOGIE DRISSI YOUSSEF,MEDECINS,,doctors,,,,MEDECINS,522938600.0,CASABLANCA HAY HASSANI Hay Oulfa Boulevard Oum Rabia 100.,Casablanca,Casablanca-Settat,33.5538714,-7.6880661,
DOCTEUR OPHTALMOLOGISTE SERRHINI NAJI AZZEDDINE,MEDECINS,,doctors,,,,MEDECINS,522231323.0,CASABLANCA EL MAARIF Quartier Maarif Rue Abou Abdellah Nafii 26 .,Casablanca,Casablanca-Settat,33.5854059,-7.6336671,
DOCTEUR GENERALISTE RAQUI HALIMA,MEDECINS,,doctors,,,,MEDECINS,522708831.0,CASABLANCA MOULAY RACHID GR 5 1 ETG 83.,Casablanca,Casablanca-Settat,,,
DOCTEUR GYNECOLOGUE GUENNOUNI ASSIMI NAZHA,MEDECINS,,doctors,,,,MEDECINS,522351767.0,CASABLANCA HAY MOHAMMADI Résidence Mouahidine Boulevard Grande Ceinture BLOC A.,Casablanca,Casablanca-Settat,,,
BELAHMER,MEDECINS,,doctors,,,,MEDECINS,522583073.0,CASABLANCA SIDI MAAROUF Lotissement Faraj.,Casablanca,Casablanca-Settat,,,
DOCTEUR PNEUMOLOGUE BAKHATAR ABDELAZIZ,MEDECINS,,doctors,,,,MEDECINS,522996624.0,CASABLANCA EL MAARIF Cité Plateau Extension Boulevard Abdelmoumen 416 .,Casablanca,Casablanca-Settat,33.5731362,-7.6259592,
LOUNIS,MEDECINS,,doctors,,,,MEDECINS,522226611.0,CASABLANCA SIDI BELYOUT Quartier Centre Avenue Hassan II 19.,Casablanca,Casablanca-Settat,33.590004,-7.619865,
DOCTEUR GENERALISTE FAKIR ABDELLAH,MEDECINS,,doctors,,,,MEDECINS,522897090.0,CASABLANCA HAY HASSANI Hay Oulfa Boulevard Oum Rabia .,Casablanca,Casablanca-Settat,33.5568278,-7.6828028,
DOCTEUR O.R.L EL MANSOURI IMANE,MEDECINS,,doctors,,,,MEDECINS,522202100.0,CASABLANCA MOULAY YOUSSEF Quartier Ouest Rue Goulmima 633 .,Casablanca,Casablanca-Settat,33.5989519,-7.6229667,
LIMAMI,MEDECINS,,doctors,,,,MEDECINS,522473860.0,CASABLANCA SIDI BELYOUT Quartier Liberté Boulevard 11 Janvier 29.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR ENDOCRINOLOGUE DIABETOLOGUE NADIR AMINA,MEDECINS,,doctors,,,,MEDECINS,522864486.0,CASABLANCA EL MAARIF Derb Ghallef Boulevard Anoual 182.,Casablanca,Casablanca-Settat,33.5692904,-7.6188074,
TABET,MEDECINS,,doctors,,,,MEDECINS,522205544.0,CASABLANCA EL MAARIF Cité Plateau Boulevard Abdelmoumen 181 .,Casablanca,Casablanca-Settat,33.5731362,-7.6259592,
DOCTEUR NEUROPSYCHIATRE TAHIRI ABDERRAFIH,MEDECINS,,doctors,,,,MEDECINS,522318702.0,CASABLANCA SIDI BELYOUT Quartier Alsace Lorraine Boulevard Rahal El Meskini 124.,Casablanca,Casablanca-Settat,33.5885808,-7.6107758,
DOCTEUR GENERALISTE AMINI EL AIDI,MEDECINS,,doctors,,,,MEDECINS,522567272.0,CASABLANCA SBATA Jamila 5 Rue 40 494 .,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE BEN YAKHLEF NOUREDDINE,MEDECINS,,doctors,,,,MEDECINS,522505615.0,CASABLANCA AIN CHOK Hay Anigrit Rue 19 19.,Casablanca,Casablanca-Settat,,,
Sami mohamed Mustapha,MEDECINS,,doctors,,,,MEDECINS,522450564.0,CASABLANCA SIDI BELYOUT Quartier Liberté Boulevard Rahal El Meskini 126 .,Casablanca,Casablanca-Settat,33.5885808,-7.6107758,
DOCTEUR GENERALISTE HASNI DILAR,MEDECINS,,doctors,,,,MEDECINS,522891203.0,CASABLANCA HAY HASSANI Hay Oulfa Boulevard Oum Rabia.,Casablanca,Casablanca-Settat,33.5568278,-7.6828028,
DOCTEUR GENERALISTE LAARIBI SAMIR,MEDECINS,,doctors,,,,MEDECINS,522617781.0,CASABLANCA HAY MOHAMMADI Bloc Koudia Bloc 104 28 .,Casablanca,Casablanca-Settat,,,
DOCTEUR ORL SAADI AMINE,MEDECINS,,doctors,,,,MEDECINS,522906894.0,CASABLANCA HAY HASSANI Lotissement Ferdaous GH 25A 30.,Casablanca,Casablanca-Settat,,,
BISBIS,MEDECINS,,doctors,,,,MEDECINS,522950004.0,CASABLANCA HAY HASSANI Hay Erraha (Beausejour) Boulevard Ghandi D.,Casablanca,Casablanca-Settat,,,
DOCTEUR GYNECOLOGUE IMANE HATIM,MEDECINS,,doctors,,,,MEDECINS,522555000.0,CASABLANCA BEN M'SICK Cité Djemaa Boulevard Driss El Harti 436 .,Casablanca,Casablanca-Settat,,,
DOCTEUR GYNECOLOGUE TOUIMY MOUHSSINE,MEDECINS,,doctors,,,,MEDECINS,522864646.0,CASABLANCA EL MAARIF Quartier des Hopitaux Rue Torricelli 11.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR GYNECOLOGUE KARAOUI BOUCHRA,MEDECINS,,doctors,,,,MEDECINS,522366900.0,CASABLANCA HAY HASSANI Hay Erraha (Beausejour) Boulevard Omar El Khiam 22.,Casablanca,Casablanca-Settat,,,
DOCTEUR OPHTALMOLOGISTE BENJELLOUN YOUSSEF,MEDECINS,,doctors,,,,MEDECINS,522249560.0,CASABLANCA ASSOUKHOUR ASSAWDA Quartier Belvedere Boulevard Mohamed V.,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE CHRAIBI FAICAL,MEDECINS,,doctors,,,,MEDECINS,522291631.0,CASABLANCA SBATA Jamila 7 Rue 14 82.,Casablanca,Casablanca-Settat,,,
DOCTEUR OPHTALMOLOGISTE SAADI ROKIA CHOUITER,MEDECINS,,doctors,,,,MEDECINS,522440409.0,CASABLANCA SIDI BELYOUT Quartier Ben Slimane Boulevard Khouribga 8 .,Casablanca,Casablanca-Settat,33.5898354,-7.6051717,
DOCTEUR RHUMATOLOGUE BENSARI BOUTAIB LATIFA,MEDECINS,,doctors,,,,MEDECINS,522399957.0,CASABLANCA ANFA ZERKTOUNI BD 283.,Casablanca,Casablanca-Settat,33.5834978,-7.6259402,
DOCTEUR PEDIATRE LAHBABI MOHAMED SAID,MEDECINS,,doctors,,,,MEDECINS,522860890.0,CASABLANCA EL MAARIF Quartier des Hopitaux Boulevard Abdelmoumen 295 .,Casablanca,Casablanca-Settat,33.5731362,-7.6259592,
DR CHBANY MERYAM,MEDECINS,,doctors,,,,MEDECINS,522767155.0,CASABLANCA AHL LOGHLAM Résidence Sakani Bloc 1 .,Casablanca,Casablanca-Settat,33.6177423,-7.4847494,
DOCTEUR TRAUMATOLOGUE TRAFEH MUSTAPHA,MEDECINS,,doctors,,,,MEDECINS,522822042.0,CASABLANCA MERS SULTAN Quartier Mers Sultan Sud Rue Bruxelles 18.,Casablanca,Casablanca-Settat,33.5745162,-7.6135595,
DOCTEUR UROLOGUE YAQOUTI MOHAMED,MEDECINS,,doctors,,,,MEDECINS,522445940.0,CASABLANCA MERS SULTAN RT MEDIOUNA 3ETG IMM ERAC IMM H 1.,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE EL FATHI HANAA,MEDECINS,,doctors,,,,MEDECINS,522894424.0,CASABLANCA HAY HASSANI Lotissement Saad El Kheir Lot Saad El Kheir 49.,Casablanca,Casablanca-Settat,,,
DOCTEUR RHUMATOLOGUE LAROUI JAMALEDDINE,MEDECINS,,doctors,,,,MEDECINS,522709088.0,CASABLANCA MOULAY RACHID Hay Moulay Rachid Boulevard Okba Bnou Nafia 6.,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE CHIHEB MOHAMED,MEDECINS,,doctors,,,,MEDECINS,522716044.0,CASABLANCA SIDI MOUMEN Attacharouk Secteur 2 Tranche 2.,Casablanca,Casablanca-Settat,,,
DOCTEUR PEDIATRE JAAFARI OMAR,MEDECINS,,doctors,,,,MEDECINS,522708322.0,CASABLANCA MOULAY RACHID Hay Sadri Boulevard Forces Auxiliaires 74 .,Casablanca,Casablanca-Settat,33.572493,-7.5538105,
DOCTEUR PEDIATRE TAZI YOUSSEF,MEDECINS,,doctors,,,,MEDECINS,522550436.0,CASABLANCA BEN M'SICK Cité Djemaa Boulevard Reda Gdira Ex Nil 162.,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE JABRI OUAFAA,MEDECINS,,doctors,,,,MEDECINS,522707414.0,CASABLANCA SIDI MOUMEN Sidi Moumen Jdid Boulevard Lalla Asmaa 281.,Casablanca,Casablanca-Settat,33.5847624,-7.5455871,
DOCTEUR GYNECOLOGUE BATRAS LARBI,MEDECINS,,doctors,,,,MEDECINS,522985110.0,CASABLANCA EL MAARIF Quartier Maarif Rue Ibnou Souraij 1 .,Casablanca,Casablanca-Settat,33.581474,-7.6377271,
DOCTEUR ALLERGOLOGUE HAJJI CHAKIB,MEDECINS,,doctors,,,,MEDECINS,522525134.0,CASABLANCA AIN CHOK Hay Moulay Abdellah Boulevard Khalil 124.,Casablanca,Casablanca-Settat,33.5476047,-7.5911055,
DOCTEUR GENERALISTE HAKIMI KHADIJA,MEDECINS,,doctors,,,,MEDECINS,522372311.0,CASABLANCA BEN M'SICK Hay El Ahd El Jadid Rue 9 5.,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE GUIDON ALAIN,MEDECINS,,doctors,,,,MEDECINS,522267153.0,CASABLANCA SIDI BELYOUT Quartier Gauthier Rue Mohamed Ben Ali Ex J.Jaurè 4.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR OPHTALMOLOGISTE KILANI MUSTAPHA,MEDECINS,,doctors,,,,MEDECINS,522573615.0,CASABLANCA BEN M'SICK Cité Djemaa Boulevard Reda Gdira Ex Nil 20.,Casablanca,Casablanca-Settat,,,
DOCTEUR PNEUMOLOGUE MAHBOUB ABDELOUAHED,MEDECINS,,doctors,,,,MEDECINS,522550809.0,CASABLANCA SIDI OTHMANE Hay Salama 3 Avenue Bouziane Ex N IM5 .,Casablanca,Casablanca-Settat,,,
DOCTEUR PEDIATRE LARAKI EL HOUSSAINI MOHAMED,MEDECINS,,doctors,,,,MEDECINS,522274791.0,CASABLANCA SIDI BELYOUT Quartier Parc Boulevard Zerktouni 34.,Casablanca,Casablanca-Settat,33.5889146,-7.6338494,
DRIEF,MEDECINS,,doctors,,,,MEDECINS,522727757.0,CASABLANCA MOULAY RACHID Hay Moulay Rachid Boulevard Driss El Harti LOT 24.,Casablanca,Casablanca-Settat,,,
DOCTEUR CARDIOLOGUE EL MIR HASSAN,MEDECINS,,doctors,,,,MEDECINS,522222134.0,CASABLANCA SIDI BELYOUT Quartier Ouest Rue Jaber Ben Hayane 79.,Casablanca,Casablanca-Settat,33.5960305,-7.6280648,
DOCTEUR PLASTICIEN MOUTAWAKIL AMINA,MEDECINS,,doctors,,,,MEDECINS,522862956.0,CASABLANCA EL MAARIF Cité Plateau Extension Boulevard Abdelmoumen.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR DERMATOLOGUE LAKHDAR HAKIMA CHRAIBI,MEDECINS,,doctors,,,,MEDECINS,522390077.0,CASABLANCA EL MAARIF Quartier Maarif Boulevard Zerktouni 275.,Casablanca,Casablanca-Settat,33.5830575,-7.615788,
DOCTEUR ORTHOPEDISTE LARAKI ABDELLATIF,MEDECINS,,doctors,,,,MEDECINS,522258230.0,CASABLANCA EL MAARIF Derb Ghallef Rue HAMZA BEN ABDELMOUTALEB 9 Apt 4 Etg2.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR GENERALISTE BENAMOUR ZINEB,MEDECINS,,doctors,,,,MEDECINS,522206040.0,CASABLANCA SIDI BELYOUT Quartier Ouest Boulevard Moulay Youssef 75.,Casablanca,Casablanca-Settat,33.6048814,-7.6335143,
DOCTEUR GENERALISTE SBAI BOUCHRA,MEDECINS,,doctors,,,,MEDECINS,522507224.0,CASABLANCA AIN CHOK Hay Moulay Abdellah Boulevard Khalil 142.,Casablanca,Casablanca-Settat,33.5476047,-7.5911055,
DOCTEUR PEDIATRE TAMIM AMINA,MEDECINS,,doctors,,,,MEDECINS,522860316.0,CASABLANCA EL MAARIF Quartier des Hopitaux Boulevard Anoual 182.,Casablanca,Casablanca-Settat,33.5692904,-7.6188074,
DOCTEUR NEPHROLOGUE LAKMAL ABDELLAH,MEDECINS,,doctors,,,,MEDECINS,522833786.0,CASABLANCA BOUCHENTOUF Derb Bouchentouf Boulevard El Fida 291 .,Casablanca,Casablanca-Settat,33.5722536,-7.5956712,
DOCTEUR CHIRURGIEN ORTHOPEDISTE PEDIATRE REFASS ABDELOUAHAD,MEDECINS,,doctors,,,,MEDECINS,522942000.0,CASABLANCA EL MAARIF Quartier Racine Boulevard Zerktouni 237.,Casablanca,Casablanca-Settat,33.5889146,-7.6338494,
DOCTEUR OPHTALMOLOGISTE MOURAD DALI AHMED IMAD,MEDECINS,,doctors,,,,MEDECINS,522311942.0,CASABLANCA SIDI BELYOUT Quartier Alsace Lorraine Place Maigre Lebreuil.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR STOMATOLOGUE BEN TIRESS OUAFAE,MEDECINS,,doctors,,,,MEDECINS,522447007.0,CASABLANCA SIDI BELYOUT Quartier Ben Slimane Rue Al Bakri 144.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR NEUROCHIRURGIEN SEDDIKI ABDELHAFID,MEDECINS,,doctors,,,,MEDECINS,522483879.0,CASABLANCA EL MAARIF Quartier des Hopitaux Rue Calavo 3 .,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR PEDIATRE NAHA LAHCEN,MEDECINS,,doctors,,,,MEDECINS,522864626.0,CASABLANCA EL MAARIF Quartier des Hopitaux Rue Sebta 111.,Casablanca,Casablanca-Settat,33.2454334,-8.5069368,
TALI,MEDECINS,,doctors,,,,MEDECINS,522854345.0,CASABLANCA BOUCHENTOUF Derb Bouchentouf Rue 29 17.,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE BEN ABOUD HASSANE,MEDECINS,,doctors,,,,MEDECINS,522815218.0,CASABLANCA EL IDRISSIA PISTE SIDI OTHMAN 80 .,Casablanca,Casablanca-Settat,,,
DOCTEUR DERMATOLOGUE GUESSOUS ZINEB,MEDECINS,,doctors,,,,MEDECINS,522981795.0,CASABLANCA EL MAARIF Cité Plateau Extension Résidence Nadia.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR GENERALISTE EL FARES AZIZ,MEDECINS,,doctors,,,,MEDECINS,522332077.0,CASABLANCA AIN HARROUDA Ain Harrouda Immeuble Atar.,Casablanca,Casablanca-Settat,33.6177423,-7.4847494,
DOCTEUR GYNECOLOGUE EZZAHRAOUI MOUSSA,MEDECINS,,doctors,,,,MEDECINS,522864600.0,CASABLANCA EL MAARIF Quartier des Hopitaux Rue Sebta 111 .,Casablanca,Casablanca-Settat,33.2454334,-8.5069368,
LAHDAB,MEDECINS,,doctors,,,,MEDECINS,522727457.0,CASABLANCA MOULAY RACHID Hay Moulay Rachid Boulevard Mohamed Bouziane (N) L 2 GH 1.,Casablanca,Casablanca-Settat,,,
DOCTEUR CARDIOLOGUE BENNIS AHMED,MEDECINS,,doctors,,,,MEDECINS,522253600.0,CASABLANCA EL MAARIF Quartier Maarif Rue Al Kadi Iass 98.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR OPHTALMOLOGISTE HAMID FARAH,MEDECINS,,doctors,,,,MEDECINS,522932991.0,CASABLANCA HAY HASSANI Hay Oulfa Rue 50 3 .,Casablanca,Casablanca-Settat,,,
DOCTEUR EN CHIRURGIE GENERALE HAFIANI ZAKARIA,MEDECINS,,doctors,,,,MEDECINS,522204354.0,CASABLANCA MOULAY YOUSSEF Quartier Ouest Boulevard Moulay Youssef 600.,Casablanca,Casablanca-Settat,33.6051237,-7.6337444,
DOCTEUR CARDIOLOGUE BENGHAZI AKHLAKI ABDELHAMID,MEDECINS,,doctors,,,,MEDECINS,522945251.0,CASABLANCA EL MAARIF Quartier Racine Boulevard Zerktouni 275.,Casablanca,Casablanca-Settat,33.5830575,-7.615788,
DOCTEUR PEDIATRE DINIA NADIA,MEDECINS,,doctors,,,,MEDECINS,522569696.0,CASABLANCA SIDI OTHMANE Sidi Othmane Bloc 60 33.,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE TAHIRI SOUAD,MEDECINS,,doctors,,,,MEDECINS,522368738.0,CASABLANCA ANFA Quartier Bourgogne Rue Abou Al Waqt Ex Forest 67.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR GENERALISTE BENJELLOUN JOUHARA,MEDECINS,,doctors,,,,MEDECINS,522621149.0,CASABLANCA ASSOUKHOUR ASSAWDA IBN TACHFINE BD 282.,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE SEDRATI BRIGITTE,MEDECINS,,doctors,,,,MEDECINS,522246291.0,CASABLANCA ASSOUKHOUR ASSAWDA Quartier Belvedere Rue Peronne 21.,Casablanca,Casablanca-Settat,33.5954774,-7.5910758,
DOCTEUR GENERALISTE MAHDAOUI EL HASSAN,MEDECINS,,doctors,,,,MEDECINS,522705466.0,CASABLANCA MOULAY RACHID Hay Moulay Rachid Boulevard Driss El Harti IMM 45.,Casablanca,Casablanca-Settat,,,
DOCTEUR RHUMATOLOGUE CHERIF BEN MOUSSA HASNAA,MEDECINS,,doctors,,,,MEDECINS,522222304.0,CASABLANCA EL MAARIF Quartier des Hopitaux Rue Des Hopitaux 44.,Casablanca,Casablanca-Settat,33.5798859,-7.6215558,
DOCTEUR GENERALISTE AZIZ ZINEB,MEDECINS,,doctors,,,,MEDECINS,522908690.0,CASABLANCA HAY HASSANI Derb Attaoune Rue 88 1.,Casablanca,Casablanca-Settat,,,
DOCTEUR PEDIATRE ZIZI ABDELALI,MEDECINS,,doctors,,,,MEDECINS,522275254.0,CASABLANCA SIDI BELYOUT Quartier Parc Rue Omar Slaoui 57.,Casablanca,Casablanca-Settat,33.5872469,-7.6200031,
DOCTEUR PEDIATRE SIJELMASSI MOHAMED,MEDECINS,,doctors,,,,MEDECINS,522363102.0,CASABLANCA ANFA ARRAHA III LOT.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DOCTEUR OPHTALMOLOGISTE RIFAI AMINA,MEDECINS,,doctors,,,,MEDECINS,522723457.0,CASABLANCA SIDI MOUMEN Sidi Moumen Lakdim Boulevard Houcine Soussi IMM 1 .,Casablanca,Casablanca-Settat,,,
DOCTEUR GENERALISTE KOUNKOUR KHADIJA,MEDECINS,,doctors,,,,MEDECINS,522914974.0,CASABLANCA HAY HASSANI Hay Wifaq 1 Boulevard Oum Rabia 574.,Casablanca,Casablanca-Settat,33.5553906,-7.6850935,
DOCTEUR GYNECOLOGUE EL ABBASSI BERGAM HAYAT,MEDECINS,,doctors,,,,MEDECINS,522901101.0,CASABLANCA HAY HASSANI Lotissement Ferdaous GH 25A.,Casablanca,Casablanca-Settat,,,
DOCTEUR O.R.L RAHMANI ABDECHAFIK,MEDECINS,,doctors,,,,MEDECINS,522755978.0,CASABLANCA SIDI BERNOUSSI Hay Amal 3 Boulevard Abidar El Ghifar 24.,Casablanca,Casablanca-Settat,33.6177423,-7.4847494,
DOCTEUR OPHTALMOLOGISTE DKHISSY MOUHSSINE,MEDECINS,,doctors,,,,MEDECINS,522254888.0,CASABLANCA EL MAARIF Quartier Maarif Boulevard Brahim Roudani 400.,Casablanca,Casablanca-Settat,33.572323,-7.6416786,
AFRICARE,MEDECINS,,doctors,,,,MEDECINS,522880505.0,CASABLANCA EL MAARIF Quartier des Hopitaux Boulevard Zerktouni 11 .,Casablanca,Casablanca-Settat,33.5830575,-7.615788,
MEDECIN,MEDECINS,,doctors,,,,MEDECINS,522827488.0,CASABLANCA EL FIDA Hay Masjid Rue B 453 .,Casablanca,Casablanca-Settat,33.2387205,-8.5173614,
AZZOUZI,MEDECINS,,doctors,,,,MEDECINS,522938866.0,CASABLANCA HAY HASSANI Hay Oulfa Lotissement El Mers 102 .,Casablanca,Casablanca-Settat,,,
LABORATOIRE CENTRE DE PATHOLOGIE IBN NAFISS,MEDECINS,,doctors,,,,MEDECINS,522202302.0,CASABLANCA SIDI BELYOUT Quartier Parc Rue Lieutenant Berger 11.,Casablanca,Casablanca-Settat,33.5756993,-7.7070327,
DR FEKAK HAMID,MEDECINS,,doctors,,,,MEDECINS,522471457.0,CASABLANCA MERS SULTAN Quartier Mers Sultan Sud Avenue 2 Mars 43.,Casablanca,Casablanca-Settat,,,
